id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1183758393875431424,1183758393875431424,2019-10-14 09:56:08 CDT,2019-10-14,09:56:08,-0500,1456515054,udeerna1,chowkidhar Udeerna,,"1)Our most loved Adored,Beloved *ARUN JETLEY SIR*,firing Deshadhrohi Baffled Buffoon Ra-foool with AK-47😂😂 https://t.co/6pqXbDYrxO",en,[],[],[],3,57,97,[],[],https://twitter.com/Udeerna1/status/1183758393875431424,,,1,https://pbs.twimg.com/ext_tw_video_thumb/1183754950418894848/pu/img/NxVGCV5gTqbcaDUo.jpg,Bangalore,,,,,,"{'user_id': None, 'username': None}",,,,
1183742516882837506,1183742516882837506,2019-10-14 08:53:03 CDT,2019-10-14,08:53:03,-0500,807091730520518656,stevendaniel07,Steven Daniel AK 🐐⚡️ᵀʰᵘⁿᶦᵛᵘ❤‍🔥,,As a #ThalaAjith Fan i will follow What he said In #NerKondaPaarvai in real Life so Plz Stop Trolling other Actors #BigilTrailerTrolls #TrollMaterialBigil #liveandletliveinajithway @ThalaAjith_FC @iamrajesh_sct @Roja_Tweetz @Ags_production @Atlee_dir @VijayFansTrends https://t.co/kEHHpfVXbX,en,"['thalaajith_fc', 'iamrajesh_sct', 'ags_production', 'atlee_dir', 'vijayfanstrends']",[],[],1,21,70,"['thalaajith', 'nerkondapaarvai', 'bigiltrailertrolls', 'trollmaterialbigil', 'liveandletliveinajithway']",[],https://twitter.com/stevendaniel07/status/1183742516882837506,,,1,https://pbs.twimg.com/ext_tw_video_thumb/1183741562158604288/pu/img/Ffk8LWQGNVSKi2FX.jpg,Bangalore,,,,,,"{'user_id': None, 'username': None}",,,,
1183738369659920386,1183738369659920386,2019-10-14 08:36:34 CDT,2019-10-14,08:36:34,-0500,3189098007,lokeshdhoni7,AK's Thunivu 💪💥🤩,,"Meanwhile in THALA FORT RamCinemas 🏰

Filled With #AjithMovie 50Days/100Days Shields..🏆

#ThalaAJITHShields https://t.co/m6ZXXTiL69",en,[],['https://twitter.com/ThalaAjith_FC/status/1183737958110621696/video/1'],[],0,2,2,"['ajithmovie', 'thalaajithshields']",[],https://twitter.com/LOKESHDHONI7/status/1183738369659920386,,,0,,Bangalore,,,,,,"{'user_id': None, 'username': None}",,,,
1183800136108892160,1183800136108892160,2019-10-14 12:42:01 CDT,2019-10-14,12:42:01,-0500,355508642,urshoaib93,The Citizen 🇮🇳,,"After very long time in bollywood!!!
This song take me to another world ❤️  I feel weightless 👨🏻‍🚀 There is a magic in this song 🎩 #Marjaavaan #tumhiaana https://t.co/V0zY4o6fJp",en,[],[],"['https://pbs.twimg.com/media/EG2z8J9U4AAsclA.jpg', 'https://pbs.twimg.com/media/EG2z8J7UYAI9MC1.png']",0,3,13,"['marjaavaan', 'tumhiaana']",[],https://twitter.com/urshoaib93/status/1183800136108892160,,,1,https://pbs.twimg.com/media/EG2z8J9U4AAsclA.jpg,Bangalore,,,,,,"{'user_id': None, 'username': None}",,,,
1183754454081818626,1183754454081818626,2019-10-14 09:40:29 CDT,2019-10-14,09:40:29,-0500,956747177090428929,bunnykarthik77,Bunny Karthik,,"Chartbuster #Samajavaragamana Song From #AlaVaikunthapurramuloo Hits 35+Million Views 🎶🎧🥁
@MusicThaman

 #Team_AKAAFA https://t.co/txHLl3xF4h",en,['musicthaman'],[],['https://pbs.twimg.com/media/EG2KZLXVAAANygU.jpg'],0,5,4,"['samajavaragamana', 'alavaikunthapurramuloo', 'team_akaafa']",[],https://twitter.com/BunnyKarthik77/status/1183754454081818626,,,1,https://pbs.twimg.com/media/EG2KZLXVAAANygU.jpg,Bangalore,,,,,,"{'user_id': None, 'username': None}",,,,
1183820568795193344,1183820568795193344,2019-10-14 14:03:12 CDT,2019-10-14,14:03:12,-0500,348594124,tchandras,Chandra Shekar T,,"Hatsoff @KicchaSudeep sir for taking initiation to teach #Kannada to Bollywood stars. More Bollywood movies should be dubbed to Kannada.

Dabangg 3: Kiccha Sudeep comes forward to help Salman Khan with dubbing in Kannada | PINKVILLA https://t.co/XeeI7MJ21V",en,['kicchasudeep'],['https://www.pinkvilla.com/entertainment/south/dabangg-3-kiccha-sudeep-comes-forward-help-salman-khan-dubbing-kannada-479739?utm_source=twitter&utm_medium=social&utm_campaign=article&utm_content=amp'],[],0,27,160,['kannada'],[],https://twitter.com/tchandras/status/1183820568795193344,,,0,,Bangalore,,,,,,"{'user_id': None, 'username': None}",,,,
1183788206090682376,1183788206090682376,2019-10-14 11:54:36 CDT,2019-10-14,11:54:36,-0500,3025144590,cariappa14,K C Cariappa,,Amazing time with these beautiful people thanks a lot 🤗 https://t.co/CzvQYetldc,en,[],[],"['https://pbs.twimg.com/media/EG2pGD7VUAAbuP4.jpg', 'https://pbs.twimg.com/media/EG2pGD5VAAICsvs.jpg', 'https://pbs.twimg.com/media/EG2pGEAU8AACDvp.jpg', 'https://pbs.twimg.com/media/EG2pGD7VAAA4fVO.jpg']",2,7,140,[],[],https://twitter.com/cariappa14/status/1183788206090682376,,,1,https://pbs.twimg.com/media/EG2pGD7VUAAbuP4.jpg,Bangalore,,,,,,"{'user_id': None, 'username': None}",,,,
1183778547669667840,1183778547669667840,2019-10-14 11:16:13 CDT,2019-10-14,11:16:13,-0500,3171723252,brijeshkalappa,Brijesh Kalappa,,Valid question!,en,[],[],[],8,12,49,[],[],https://twitter.com/brijeshkalappa/status/1183778547669667840,,https://twitter.com/KartiPC/status/1183654201781473281,0,,Bangalore,,,,,,"{'user_id': None, 'username': None}",,,,
1183761261248405504,1183761261248405504,2019-10-14 10:07:32 CDT,2019-10-14,10:07:32,-0500,799535074295316480,akshatha_bajpe,Akshatha Bajpe,,"Celebrate Intelligence : Reserve your dates : Arrive to witness the Idea of Bharat - today &amp; tomorrow from nearly 70 Spectacular brains from across the globe.....    See you all there
#mlrlitfest https://t.co/JMgBHl1r7M",en,[],[],['https://pbs.twimg.com/media/EG2QjiXUwAAIxWc.jpg'],0,5,14,['mlrlitfest'],[],https://twitter.com/Akshatha_Bajpe/status/1183761261248405504,,,1,https://pbs.twimg.com/media/EG2QjiXUwAAIxWc.jpg,Bangalore,,,,,,"{'user_id': None, 'username': None}",,,,
1183756707802963968,1183756707802963968,2019-10-14 09:49:26 CDT,2019-10-14,09:49:26,-0500,4538566158,srk_bangalore,SHAH RUKH KHAN FAN ASSOCIATION,,"@iamsrk - I am like a kid. I tell my family and friends I'm like a kid.
#MannatYatra2K19 https://t.co/AEHFikr4CY",en,['iamsrk'],[],['https://pbs.twimg.com/media/EG2Mc7RVUAEk-OR.jpg'],11,32,53,['mannatyatra2k19'],[],https://twitter.com/Srk_bangalore/status/1183756707802963968,,,1,https://pbs.twimg.com/media/EG2Mc7RVUAEk-OR.jpg,Bangalore,,,,,,"{'user_id': '101311381', 'username': 'iamsrk'}",,,,
1183783996506820608,1183783996506820608,2019-10-14 11:37:53 CDT,2019-10-14,11:37:53,-0500,281983707,iamparaspundir,Paras Pundir,,To many more such #community #meetups.,en,[],[],[],0,2,13,"['community', 'meetups']",[],https://twitter.com/iamparaspundir/status/1183783996506820608,,https://twitter.com/girlscriptblr/status/1183629742508916736,0,,Bangalore,,,,,,"{'user_id': None, 'username': None}",,,,
1183774087799197697,1183774087799197697,2019-10-14 10:58:30 CDT,2019-10-14,10:58:30,-0500,160517032,fnfsouthasia,FNF South Asia,,"28 participants from across the world join us in #InnovatingFreedomStories at our hands-on workshop: Liberal #Innovation Bootcamp: The Future of #Storytelling in Bengaluru, India.

Stay tuned for updates and action for the next 4 days! https://t.co/6CW3gz9zOR",en,[],[],['https://pbs.twimg.com/media/EG2cP4zU4AIb_r9.jpg'],0,2,21,"['innovatingfreedomstories', 'innovation', 'storytelling']",[],https://twitter.com/FNFSouthAsia/status/1183774087799197697,,,1,https://pbs.twimg.com/media/EG2cP4zU4AIb_r9.jpg,Bangalore,,,,,,"{'user_id': None, 'username': None}",,,,
1183809217523638272,1183809217523638272,2019-10-14 13:18:06 CDT,2019-10-14,13:18:06,-0500,963356884752306176,rewan2roxi,Belieber,,"J U S T I N                B I E B E R

             ＤＥＳＥＲＶＥＳ

            ＴＨＥ  ＷＨＯＬＥ

 ＥＮＴＩＲＥ  ＵＮＩＶＥＲＳＥ

                      ＡＮＤ

      ＮＯＴＨＩＮＧ  ＬＥＳＳ.

#JustinBieber #TheSocialCelebrity #PCAs @justinbieber",en,['justinbieber'],[],[],0,47,19,"['justinbieber', 'thesocialcelebrity', 'pcas']",[],https://twitter.com/Rewan2Roxi/status/1183809217523638272,,,0,,Bangalore,,,,,,"{'user_id': None, 'username': None}",,,,
1183704934513922050,1183704934513922050,2019-10-14 06:23:43 CDT,2019-10-14,06:23:43,-0500,741300155593416705,superpowerfb,Superpower Football,,"Indian football has finally got a definite structure! What do you make of the new developments? 🇮🇳🤔

#IndianFootball https://t.co/Y5JSitgp0x",en,[],[],['https://pbs.twimg.com/media/EG1dW0RUcAAwMHE.jpg'],3,10,121,['indianfootball'],[],https://twitter.com/SuperpowerFb/status/1183704934513922050,,,1,https://pbs.twimg.com/media/EG1dW0RUcAAwMHE.jpg,Bangalore,,,,,,"{'user_id': None, 'username': None}",,,,
1183707140646563841,1183707140646563841,2019-10-14 06:32:29 CDT,2019-10-14,06:32:29,-0500,143714808,ghatamudupa,Ghatam GiridharUdupa,,"Thank you Deepikaa Sreenivasan and Ananya for this wonderful conversation:) Happy to be featured in Ananya Kalasinchana.

#Ananya #AnanyaKalasinchana #Bengaluru #ghatam #ghatamudupa https://t.co/9sGGmEIrME",en,[],[],"['https://pbs.twimg.com/media/EG1fWYZUcAEN1ck.jpg', 'https://pbs.twimg.com/media/EG1fWYZUwAEHoqz.jpg']",0,1,21,"['ananya', 'ananyakalasinchana', 'bengaluru', 'ghatam', 'ghatamudupa']",[],https://twitter.com/ghatamudupa/status/1183707140646563841,,,1,https://pbs.twimg.com/media/EG1fWYZUcAEN1ck.jpg,Bangalore,,,,,,"{'user_id': None, 'username': None}",,,,
1183805216505810945,1183805216505810945,2019-10-14 13:02:12 CDT,2019-10-14,13:02:12,-0500,77460922,gururaj_mj,Bengaluru Betala,,And she chose Shah rukh😎 https://t.co/fihcW8sivV,en,[],[],['https://pbs.twimg.com/media/EG24kcrUwAA48r_.jpg'],1,0,15,[],[],https://twitter.com/gururaj_mj/status/1183805216505810945,,,1,https://pbs.twimg.com/media/EG24kcrUwAA48r_.jpg,Bangalore,,,,,,"{'user_id': None, 'username': None}",,,,
1183823316030615552,1183823316030615552,2019-10-14 14:14:07 CDT,2019-10-14,14:14:07,-0500,1041167482655047680,arunvelayudhan2,Arun Velayudhan,,"I click a pic of the traffic everyday and think, why should I suffer like this daily?? #bangaloretraffic https://t.co/zPHLIHmlrn",en,[],[],"['https://pbs.twimg.com/media/EG3I_SMUYAAtLPZ.jpg', 'https://pbs.twimg.com/media/EG3JAuNVUAAjAIw.jpg']",2,1,8,['bangaloretraffic'],[],https://twitter.com/ArunVelayudhan2/status/1183823316030615552,,,1,https://pbs.twimg.com/media/EG3I_SMUYAAtLPZ.jpg,Bangalore,,,,,,"{'user_id': None, 'username': None}",,,,
1183745066046611457,1183745066046611457,2019-10-14 09:03:11 CDT,2019-10-14,09:03:11,-0500,141152900,sumitmeetg2007,Sumit Kumar,,"Look who I bumped into @nspartha 
You are really inspiring to many. Partha told me he is running his 45th half marathon. Very humble as always, while talking! #Mindtree #spbm2019 #running #gratitude https://t.co/1ZNPqIq9YW",en,['nspartha'],[],['https://pbs.twimg.com/media/EG2B25eU8AoUWl8.jpg'],1,1,10,"['mindtree', 'spbm2019', 'running', 'gratitude']",[],https://twitter.com/sumitmeetg2007/status/1183745066046611457,,,1,https://pbs.twimg.com/media/EG2B25eU8AoUWl8.jpg,Bangalore,,,,,,"{'user_id': None, 'username': None}",,,,
1183757799194447872,1183757799194447872,2019-10-14 09:53:47 CDT,2019-10-14,09:53:47,-0500,741300155593416705,superpowerfb,Superpower Football,,"Who according to you is the ideal successor to Sunil Chhetri amongst the current bunch? 🤔🔥

#IndianFootball https://t.co/3kvv35eQwE",en,[],[],['https://pbs.twimg.com/media/EG2Nb_VVUAA8XR9.jpg'],1,3,58,['indianfootball'],[],https://twitter.com/SuperpowerFb/status/1183757799194447872,,,1,https://pbs.twimg.com/media/EG2Nb_VVUAA8XR9.jpg,Bangalore,,,,,,"{'user_id': None, 'username': None}",,,,
1183775143488671744,1183775143488671744,2019-10-14 11:02:42 CDT,2019-10-14,11:02:42,-0500,57591036,malharbarai,Malhar Barai,,Hope everyone enjoyed this #SEOTalk https://t.co/wbRPbAv0Kv,en,[],[],['https://pbs.twimg.com/tweet_video_thumb/EG2dNl7UcAAWcSM.jpg'],0,2,1,['seotalk'],[],https://twitter.com/MalharBarai/status/1183775143488671744,,https://twitter.com/TheSEOTalkers/status/1183774729800318976,1,https://pbs.twimg.com/tweet_video_thumb/EG2dNl7UcAAWcSM.jpg,Bangalore,,,,,,"{'user_id': None, 'username': None}",,,,
