id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1081973967521406976,1081973967521406976,2019-01-06 12:01:10 CST,2019-01-06,12:01:10,-0500,2852015160,jasmatta,JASPREET SINGH MATTA,,"Do you know why we call Her Mother?
Because She is... ❤
#गौमाता https://t.co/egdCLrUKaW",en,[],[],['https://pbs.twimg.com/media/DwPxlIZU0AUGI_x.jpg'],1,49,196,['गौमाता'],[],https://twitter.com/JasMatta/status/1081973967521406976,,,1,https://pbs.twimg.com/media/DwPxlIZU0AUGI_x.jpg,Delhi,,,,,,"{'user_id': None, 'username': None}",,,,
1081962548121894912,1081962548121894912,2019-01-06 11:15:48 CST,2019-01-06,11:15:48,-0500,922491196991082496,m_asmakhan,Asma Khan,,"Watching #TheKapilSharmaShow n v r like dying out of laugh 😂😂😂😂😂 
Isey kahte hain bap bap hota hai #saleemkhan🙌🙏",en,[],[],[],0,24,21,"['thekapilsharmashow', 'saleemkhan']",[],https://twitter.com/m_Asmakhan/status/1081962548121894912,,,0,,Delhi,,,,,,"{'user_id': None, 'username': None}",,,,
1081969111444316160,1081969111444316160,2019-01-06 11:41:52 CST,2019-01-06,11:41:52,-0500,4629619580,laghateparth_fc,Parth Samthaan Family 👑,,"Play some music and

Let's turn SUNDAY INTO WORKING DAY!!

HIS EYES 😍😍

🎥 IG story | @LaghateParth

| #ParthSamthaan #ParthSamthaanFamily #KasautiiZindagiiKay #AnuragBasu #ParthIsAnurag | https://t.co/G75YWUhrVJ",en,['laghateparth'],[],[],0,5,21,"['parthsamthaan', 'parthsamthaanfamily', 'kasautiizindagiikay', 'anuragbasu', 'parthisanurag']",[],https://twitter.com/LaghateParth_FC/status/1081969111444316160,,,1,https://pbs.twimg.com/ext_tw_video_thumb/1081968873824374785/pu/img/DDbD7uZ1cZPm1NDG.jpg,Delhi,,,,,,"{'user_id': None, 'username': None}",,,,
1081933890158243843,1081933890158243843,2019-01-06 09:21:55 CST,2019-01-06,09:21:55,-0500,930242996,manojverman,Dr Manoj Verman,,"It's time to focus on #tunnelling!

#tunnel #tunneling #Mumbai #shortcourses https://t.co/Re77eFUWgU",en,[],[],['https://pbs.twimg.com/media/DwPM5UVWkAEg5Q_.jpg'],4,0,4,"['tunnelling', 'tunnel', 'tunneling', 'mumbai', 'shortcourses']",[],https://twitter.com/ManojVerman/status/1081933890158243843,,,1,https://pbs.twimg.com/media/DwPM5UVWkAEg5Q_.jpg,Delhi,,,,,,"{'user_id': None, 'username': None}",,,,
1081958620886167553,1081958620886167553,2019-01-06 11:00:11 CST,2019-01-06,11:00:11,-0500,1143907536,danvir_chauhan,Danvir Singh दानवीर सिंह,,On the New Year’s Eve with my family https://t.co/GQzGAC8SQi,en,[],[],['https://pbs.twimg.com/media/DwPjnTzX4AA1cxL.jpg'],5,1,33,[],[],https://twitter.com/danvir_chauhan/status/1081958620886167553,,,1,https://pbs.twimg.com/media/DwPjnTzX4AA1cxL.jpg,Delhi,,,,,,"{'user_id': None, 'username': None}",,,,
1081940833182629888,1081940833182629888,2019-01-06 09:49:30 CST,2019-01-06,09:49:30,-0500,560886891,pinkythename,𝓟𝓲𝓷𝓴𝔂,,They don’t need other party supporters to abuse each other. https://t.co/0MOjZVgVai,en,[],[],['https://pbs.twimg.com/media/DwPTcsqX4AEyOcP.jpg'],2,2,4,[],[],https://twitter.com/pinkythename/status/1081940833182629888,,,1,https://pbs.twimg.com/media/DwPTcsqX4AEyOcP.jpg,Delhi,,,,,,"{'user_id': None, 'username': None}",,,,
1081929448948154371,1081929448948154371,2019-01-06 09:04:16 CST,2019-01-06,09:04:16,-0500,482803037,kahlonjaskaran,Jaskaran Kahlon,,1 Nation 1 Tax or a Tax heaven Modi ji ???? https://t.co/pDelUw1Y2l,en,[],[],['https://pbs.twimg.com/media/DwPJE9UWsAIAAjb.jpg'],0,2,3,[],[],https://twitter.com/kahlonjaskaran/status/1081929448948154371,,,1,https://pbs.twimg.com/media/DwPJE9UWsAIAAjb.jpg,Delhi,,,,,,"{'user_id': None, 'username': None}",,,,
1081953568381390848,1081953568381390848,2019-01-06 10:40:07 CST,2019-01-06,10:40:07,-0500,1021672568598671360,commentatorpost,The Commentator's Post,,"Milky Way to collide with Large Metallic Cloud galaxy in over 1 billion to 4 billion years from now
- study

Follow @commentatorpost for more amazing facts

#milkyway #stars #galaxy #science #sciencetwitter https://t.co/BP8QX3xfcu",en,['commentatorpost'],[],['https://pbs.twimg.com/media/DwPfBe6W0AYWxAq.jpg'],0,2,9,"['milkyway', 'stars', 'galaxy', 'science', 'sciencetwitter']",[],https://twitter.com/commentatorpost/status/1081953568381390848,,,1,https://pbs.twimg.com/media/DwPfBe6W0AYWxAq.jpg,Delhi,,,,,,"{'user_id': None, 'username': None}",,,,
1081946216617910272,1081946216617910272,2019-01-06 10:10:54 CST,2019-01-06,10:10:54,-0500,1021672568598671360,commentatorpost,The Commentator's Post,,"The five most #addictive substances in the world:

1. Heroin
2. Cocaine
3. Nicotine
4. Barbiturates (""downers"")
5. Alcohol

Follow @commentatorpost for more interesting stuff!!
#addictioncontrol #narcotics #drugs #harmful https://t.co/HL2b2zKtZX",en,['commentatorpost'],[],['https://pbs.twimg.com/media/DwPYVr1WoAELaqe.jpg'],0,2,7,"['addictive', 'addictioncontrol', 'narcotics', 'drugs', 'harmful']",[],https://twitter.com/commentatorpost/status/1081946216617910272,,,1,https://pbs.twimg.com/media/DwPYVr1WoAELaqe.jpg,Delhi,,,,,,"{'user_id': None, 'username': None}",,,,
1081976029185486854,1081976029185486854,2019-01-06 12:09:22 CST,2019-01-06,12:09:22,-0500,1615586154,geetsethis,Geet Sethi Advocate,"{'type': 'Point', 'coordinates': [28.6762587, 77.1096081]}","Today briefing of @AIPCWestDelhi for next event brainstorming session covered by local media..Meeting attended by Chapter Secretary @DrVishalMassey @incgeet @Ashish_AIPC , @Akhil, @Mukesh &amp; @Arvind........

@ameetasinh @SalmanSoz @ShashiTharoor  @profcong @soumitro_c https://t.co/vApt0PjdjV",en,"['aipcwestdelhi', 'drvishalmassey', 'akhil', 'mukesh', 'arvind', 'ameetasinh', 'salmansoz', 'shashitharoor', 'profcong']",[],"['https://pbs.twimg.com/media/DwPzahEWsAAD2lM.jpg', 'https://pbs.twimg.com/media/DwPzcOeWoAAP03B.jpg']",1,15,21,[],[],https://twitter.com/GeetSethis/status/1081976029185486854,,,1,https://pbs.twimg.com/media/DwPzahEWsAAD2lM.jpg,Delhi,,,,,,"{'user_id': None, 'username': None}",,,,
