id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1082518637725052928,1082518637725052928,2019-01-08 00:05:30 CST,2019-01-08,00:05:30,-0500,194450618,yourkoel,Koel Mallick,,Please share this as widely as possible https://t.co/pJASYPXSAw,en,[],[],[],18,124,582,[],[],https://twitter.com/YourKoel/status/1082518637725052928,,,1,https://pbs.twimg.com/ext_tw_video_thumb/1082518237693296640/pu/img/yxNEFg7dihfkXnur.jpg,Kolkata,,,,,,"{'user_id': None, 'username': None}",,,,
1082650458861326342,1082650458861326342,2019-01-08 08:49:18 CST,2019-01-08,08:49:18,-0500,1041211211021377537,itssonalix,Sonali,,"You are looking like a King😍
@KVBohra 

#Karanvirbohra #KvBArmy #TeamKvB https://t.co/z4ikKvNdRc",en,['kvbohra'],[],"['https://pbs.twimg.com/media/DwZY1AMXgAAmRnK.jpg', 'https://pbs.twimg.com/media/DwZY2GCX4AAvVv6.jpg']",0,12,141,"['karanvirbohra', 'kvbarmy', 'teamkvb']",[],https://twitter.com/ItsSonaliX/status/1082650458861326342,,,1,https://pbs.twimg.com/media/DwZY1AMXgAAmRnK.jpg,Kolkata,,,,,,"{'user_id': None, 'username': None}",,,,
1082522890258411520,1082522890258411520,2019-01-08 00:22:23 CST,2019-01-08,00:22:23,-0500,3725529133,dev_pvtltd,DEV Entertainment Ventures,,"One way for us to reduce world wide terrorism is to stop engaging in it.
#MemoriesOfKabir #KABIR https://t.co/Qm9WW4Apx3",en,[],[],['https://pbs.twimg.com/media/DwXk0gAUYAEpbaM.jpg'],0,25,193,"['memoriesofkabir', 'kabir']",[],https://twitter.com/DEV_PvtLtd/status/1082522890258411520,,,1,https://pbs.twimg.com/media/DwXk0gAUYAEpbaM.jpg,Kolkata,,,,,,"{'user_id': None, 'username': None}",,,,
1082715242415697920,1082715242415697920,2019-01-08 13:06:44 CST,2019-01-08,13:06:44,-0500,430684499,mdjawahirrahi,Md Jawahir Rahi Rana (রাহী ),,Congratulations @taha1108 &amp; Zeba: Inspiration of the believers of arranged marriage #goodwishes https://t.co/TGaTucayEZ,en,['taha1108'],[],"['https://pbs.twimg.com/media/DwaTwhHWoAAIz4Y.jpg', 'https://pbs.twimg.com/media/DwaTwhGX0AUbY0a.jpg']",0,19,58,['goodwishes'],[],https://twitter.com/MdJawahirRahi/status/1082715242415697920,,,1,https://pbs.twimg.com/media/DwaTwhHWoAAIz4Y.jpg,Kolkata,,,,,,"{'user_id': None, 'username': None}",,,,
1082704008198979584,1082704008198979584,2019-01-08 12:22:05 CST,2019-01-08,12:22:05,-0500,892431070850760704,donaganguly75,Dona Ganguly,,Wonderful performing for SBI https://t.co/UREU6BI3se,en,[],[],"['https://pbs.twimg.com/media/DwaJgiVX0AAyRug.jpg', 'https://pbs.twimg.com/media/DwaJgifXgAALbxz.jpg', 'https://pbs.twimg.com/media/DwaJgiEXgAAi6Sb.jpg', 'https://pbs.twimg.com/media/DwaJgiOWwAM1IGV.jpg']",7,6,101,[],[],https://twitter.com/DonaGanguly75/status/1082704008198979584,,,1,https://pbs.twimg.com/media/DwaJgiVX0AAyRug.jpg,Kolkata,,,,,,"{'user_id': None, 'username': None}",,,,
1082623024271163393,1082623024271163393,2019-01-08 07:00:17 CST,2019-01-08,07:00:17,-0500,2929384644,zeroesgarden,Amit K,,Dear World......,en,[],[],[],3,4,8,[],[],https://twitter.com/zeroesgarden/status/1082623024271163393,,https://twitter.com/johnguzlowski/status/1082354791496454153,0,,Kolkata,,,,,,"{'user_id': None, 'username': None}",,,,
1082594292336656384,1082594292336656384,2019-01-08 05:06:07 CST,2019-01-08,05:06:07,-0500,933947599165407233,thenormieguy,Rishav Mishra 🙇,,"*Math's sir solves a sum*

Sir: Any questions?
Me: Sir samajh nai aaya. https://t.co/okSizRwFso",en,[],[],[],1,6,8,[],[],https://twitter.com/theNormieGuy/status/1082594292336656384,,,1,https://pbs.twimg.com/ext_tw_video_thumb/1082594118407254016/pu/img/-iZ5xjsVVqXJMOIm.jpg,Kolkata,,,,,,"{'user_id': None, 'username': None}",,,,
1082580258425950208,1082580258425950208,2019-01-08 04:10:21 CST,2019-01-08,04:10:21,-0500,972075731067928581,devmusiccompany,DEV Music,,"Wishing a very Happy Birthday to @nusratchirps. Have a great year ahead. 🎉🎈🎁🎆

#HappyBirthdayNusratJahan https://t.co/omViiZ7ixK",en,['nusratchirps'],[],['https://pbs.twimg.com/media/DwYY980VYAADBwF.jpg'],1,18,139,['happybirthdaynusratjahan'],[],https://twitter.com/devmusiccompany/status/1082580258425950208,,,1,https://pbs.twimg.com/media/DwYY980VYAADBwF.jpg,Kolkata,,,,,,"{'user_id': None, 'username': None}",,,,
1082583518432186368,1082583518432186368,2019-01-08 04:23:18 CST,2019-01-08,04:23:18,-0500,207880096,sudiparannaghor,Sudipa Chatterjee,,Happy birthday to the Queen @nusratchirps https://t.co/gchM4mnYpD,en,['nusratchirps'],[],['https://pbs.twimg.com/media/DwYb9raWwAAUq1E.jpg'],0,6,92,[],[],https://twitter.com/sudiparannaghor/status/1082583518432186368,,,1,https://pbs.twimg.com/media/DwYb9raWwAAUq1E.jpg,Kolkata,,,,,,"{'user_id': None, 'username': None}",,,,
1082652953759109120,1082652953759109120,2019-01-08 08:59:13 CST,2019-01-08,08:59:13,-0500,4002445214,shutupjustfocus,-- .-. .-.-.- ..-. --- -.-. ..- ... . -.. 💻🤓,,"soo... whats upp... 🤣no..
this is cool art indeed..🤔🤐✌️

#javascript #webdev #100DaysOfCode #301DaysOfCode #html #IoT #100daysofMLcode #science #gamedev #CodeNewbie https://t.co/Zk7ZOHh6nd",en,[],[],['https://pbs.twimg.com/media/DwZbGMAXgAQcjEy.jpg'],0,4,6,"['javascript', 'webdev', '100daysofcode', '301daysofcode', 'html', 'iot', '100daysofmlcode', 'science', 'gamedev', 'codenewbie']",[],https://twitter.com/shutupjustfocus/status/1082652953759109120,,,1,https://pbs.twimg.com/media/DwZbGMAXgAQcjEy.jpg,Kolkata,,,,,,"{'user_id': None, 'username': None}",,,,
1082692983563145216,1082692983563145216,2019-01-08 11:38:17 CST,2019-01-08,11:38:17,-0500,998790349,nancyroy72roy,Sohini Roy Chowdhury,,You are Amazing Sweetheart😍😍😍😍😍😍 Thanxxxx a lot For Posing for Us..Its a Dream Come True For us😍😍😍 @SamriddhaGuhaSG  Thanxx Love😘😘😘 @shreyaghoshal https://t.co/fDsGBX1NK2,en,"['samriddhaguhasg', 'shreyaghoshal']",[],['https://pbs.twimg.com/media/DwZ_g3TWwAMSOGo.jpg'],5,13,35,[],[],https://twitter.com/Nancyroy72Roy/status/1082692983563145216,,,1,https://pbs.twimg.com/media/DwZ_g3TWwAMSOGo.jpg,Kolkata,,,,,,"{'user_id': None, 'username': None}",,,,
