id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1080038781841887233,1080038781841887233,2019-01-01 03:51:26 CST,2019-01-01,03:51:26,-0500,803659075179323392,amrita_seattle,Amrita Seattle,,"A VERY happy new year from our #SocialImpactLab. We teach students how #socialinnovation, #entrepreneurship and #grassroots work play a key role in public problem solving. 
#socialimpact #changemakers #servicelearning #learning #socialwork #travelcourse #socialgood #philanthropy https://t.co/szgNbzZ2Q3",en,[],[],[],0,5,14,"['socialimpactlab', 'socialinnovation', 'entrepreneurship', 'grassroots', 'socialimpact', 'changemakers', 'servicelearning', 'learning', 'socialwork', 'travelcourse', 'socialgood', 'philanthropy']",[],https://twitter.com/amrita_seattle/status/1080038781841887233,,,1,https://pbs.twimg.com/ext_tw_video_thumb/1080038732495908865/pu/img/Pgja4URc6FPzkMMQ.jpg,Kolkata,,,,,,"{'user_id': None, 'username': None}",,,,
1080011732691574784,1080011732691574784,2019-01-01 02:03:57 CST,2019-01-01,02:03:57,-0500,4752184818,tollytales,Cheap Charlie,,"We just completed 3 Delicious years today. Thank you for the Love and Faith 🙏🏻 

#TollyTales #DeliciousFood #3Years 🎉🎆 https://t.co/RrF07dQSV3",en,[],[],['https://pbs.twimg.com/media/Dvz47gOUwAIOsoK.jpg'],6,19,72,"['tollytales', 'deliciousfood', '3years']",[],https://twitter.com/TollyTales/status/1080011732691574784,,,1,https://pbs.twimg.com/media/Dvz47gOUwAIOsoK.jpg,Kolkata,,,,,,"{'user_id': None, 'username': None}",,,,
1080143578431512577,1080143578431512577,2019-01-01 10:47:51 CST,2019-01-01,10:47:51,-0500,42207896,shatorupa,Shatorupa,,The honourable Prime Minister @narendramodi is concerned that Democracy is regularly throttled in West Bengal https://t.co/lNdXNSOe7d,en,['narendramodi'],[],[],0,2,4,[],[],https://twitter.com/Shatorupa/status/1080143578431512577,,,1,https://pbs.twimg.com/ext_tw_video_thumb/1080142769685880834/pu/img/5VY3HOtKHELfCOQH.jpg,Kolkata,,,,,,"{'user_id': None, 'username': None}",,,,
1080167713127821312,1080167713127821312,2019-01-01 12:23:46 CST,2019-01-01,12:23:46,-0500,823467881467957253,iamroysunny,Mr. Roy,,"One of the classic moments from #Womenswall held today in #Kerala.  
#WomenWallKerala #womenrevolution @saileenas @bibliosmiacDS https://t.co/MY1pWBHNUA",en,"['saileenas', 'bibliosmiacds']",[],"['https://pbs.twimg.com/media/Dv2GykCUUAAztIA.jpg', 'https://pbs.twimg.com/media/Dv2GzWrVYAAln4u.jpg']",1,1,18,"['womenswall', 'kerala', 'womenwallkerala', 'womenrevolution']",[],https://twitter.com/iamroysunny/status/1080167713127821312,,,1,https://pbs.twimg.com/media/Dv2GykCUUAAztIA.jpg,Kolkata,,,,,,"{'user_id': None, 'username': None}",,,,
1080024298079698945,1080024298079698945,2019-01-01 02:53:53 CST,2019-01-01,02:53:53,-0500,2816497434,snigdha_sg,𝐒𝐧𝐢𝐠𝐝𝐡𝐚 #𝐓𝐞𝐚𝐦𝐒𝐡𝐫𝐞𝐲𝐚シ,,HAPPY NEW YEAR EVERYONE 😊 #Happy2019 https://t.co/F5Z7PzrK8c,en,[],[],['https://pbs.twimg.com/media/Dv0EWQsUcAAdsDH.jpg'],0,1,4,['happy2019'],[],https://twitter.com/snigdha_SG/status/1080024298079698945,,,1,https://pbs.twimg.com/media/Dv0EWQsUcAAdsDH.jpg,Kolkata,,,,,,"{'user_id': None, 'username': None}",,,,
1079983860257943552,1079983860257943552,2019-01-01 00:13:12 CST,2019-01-01,00:13:12,-0500,482801278,vikkam21,DBM 💙🌻,,"My #year in #emoji:
#HappyNewYear #MyEmojiYear
🤰🌈👶🏻🧳🏡👭💔🛫💕🛫🧁🛫🌊👭💔🤰🌈👶🏻🛫👨‍👩‍👧‍👦🎄👭🎉🥳
#two #loss #double #losses #heartbreak #friendship #city #change #travel #love #photography #craft #India #trip #family #friends #reunion #reconnect #happiness #food #past #future #God https://t.co/bQLp4hanU2",en,[],[],['https://pbs.twimg.com/media/Dvzfji6U8AAwkx3.jpg'],0,0,2,"['year', 'emoji', 'happynewyear', 'myemojiyear', 'two', 'loss', 'double', 'losses', 'heartbreak', 'friendship', 'city', 'change', 'travel', 'love', 'photography', 'craft', 'india', 'trip', 'family', 'friends', 'reunion', 'reconnect', 'happiness', 'food', 'past', 'future', 'god']",[],https://twitter.com/VikkaM21/status/1079983860257943552,,,1,https://pbs.twimg.com/media/Dvzfji6U8AAwkx3.jpg,Kolkata,,,,,,"{'user_id': None, 'username': None}",,,,
1080161785682964480,1080161785682964480,2019-01-01 12:00:12 CST,2019-01-01,12:00:12,-0500,146937987,sumitkadei,Sumit Kadel,,Which surprise BLOCKBUSTER impressed you the most in 2018?,en,[],[],[],43,20,209,[],[],https://twitter.com/SumitkadeI/status/1080161785682964480,,,0,,Kolkata,,,,,,"{'user_id': None, 'username': None}",,,,
1080018054103396352,1080018054103396352,2019-01-01 02:29:04 CST,2019-01-01,02:29:04,-0500,812293257182908416,the_bongcolleen,Shivangi Chatterjee,,First sunrise of 2019...Happy New Year folks! #nature #photography #Happy_New_Year_2019 #500px   #followforfollow #ThePhotoHour #sunrise #WinterIsHere #StormHour #mothernature #shotoniphone  #natgeoyourshot #natgeotravelpic @EarthsMoods @EarthandClouds @EarthandClouds2 https://t.co/VjulOgY6BJ,en,"['earthsmoods', 'earthandclouds', 'earthandclouds2']",[],['https://pbs.twimg.com/media/Dvz-sAWX4AUD--9.jpg'],2,6,23,"['nature', 'photography', 'happy_new_year_2019', '500px', 'followforfollow', 'thephotohour', 'sunrise', 'winterishere', 'stormhour', 'mothernature', 'shotoniphone', 'natgeoyourshot', 'natgeotravelpic']",[],https://twitter.com/the_bongcolleen/status/1080018054103396352,,,1,https://pbs.twimg.com/media/Dvz-sAWX4AUD--9.jpg,Kolkata,,,,,,"{'user_id': None, 'username': None}",,,,
1080164981365039104,1080164981365039104,2019-01-01 12:12:54 CST,2019-01-01,12:12:54,-0500,823467881467957253,iamroysunny,Mr. Roy,,"RSS Goons attack the #WomensWall at Chettukundu, Kasargod by pelting stones at the Women. How much lower can they fall? @Dibyendu69 @BaitaliG @saileenas @dostam_comrade @India_Resists @Com_Puspanjali @ComradeMallu https://t.co/SctqaI3eMv",en,"['dibyendu69', 'saileenas', 'india_resists', 'com_puspanjali', 'comrademallu']",[],[],0,9,7,['womenswall'],[],https://twitter.com/iamroysunny/status/1080164981365039104,,,1,https://pbs.twimg.com/ext_tw_video_thumb/1080164899832061953/pu/img/tDfiAIT-8uCxZ73b.jpg,Kolkata,,,,,,"{'user_id': None, 'username': None}",,,,
1080166488311382016,1080166488311382016,2019-01-01 12:18:53 CST,2019-01-01,12:18:53,-0500,912814068,arindampal6,Arindam Pal,,That's hell of a meme! #AlexaBliss @AlexaMandy_Fan @QueenAlexaBlizz @Alexa_Bliss1991 @AlexablissC @AlexaFansite @FiveFeetOneFury @Kaufmann1Alexa @ABlissFanPage @TheYearOfBliss @LoveAlexaBliss @Era_Of_Bliss @BlissFitNation @ISparkleBliss @Blissturbed @woahalexabliss @EL_MONCHIS_ https://t.co/mRhqALjfHS,en,"['alexablissc', 'alexafansite', 'fivefeetonefury', 'kaufmann1alexa', 'theyearofbliss', 'lovealexabliss', 'era_of_bliss', 'isparklebliss', 'blissturbed', 'woahalexabliss', 'el_monchis_']",[],['https://pbs.twimg.com/media/Dv2FsEQVAAAkQ_z.jpg'],5,8,25,['alexabliss'],[],https://twitter.com/ArindamPal6/status/1080166488311382016,,,1,https://pbs.twimg.com/media/Dv2FsEQVAAAkQ_z.jpg,Kolkata,,,,,,"{'user_id': None, 'username': None}",,,,
