id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1081229394629279744,1081229394629279744,2019-01-04 10:42:30 CST,2019-01-04,10:42:30,-0500,31798899,mandvisharma,Mandvi Gayatri Sharma,,Take a note https://t.co/KgghGjt2SO,en,[],[],['https://pbs.twimg.com/media/DwFMYPRWwAEnKXW.jpg'],3,26,88,[],[],https://twitter.com/MandviSharma/status/1081229394629279744,,,1,https://pbs.twimg.com/media/DwFMYPRWwAEnKXW.jpg,Mumbai,,,,,,"{'user_id': None, 'username': None}",,,,
1081257891221237760,1081257891221237760,2019-01-04 12:35:44 CST,2019-01-04,12:35:44,-0500,113598629,iamparaskothari,PARAS KOTHARI,,#Komolika is trending. What a performance @eyehinakhan in Kasauti. Kudos to you. #KasautiiZindagiiKay #Komolika #HinaKhan #KomolikaHina https://t.co/f59YmurPNs,en,['eyehinakhan'],[],['https://pbs.twimg.com/media/DwFmUTsUwAE_BlX.jpg'],10,84,179,"['komolika', 'kasautiizindagiikay', 'komolika', 'hinakhan', 'komolikahina']",[],https://twitter.com/IamParasKothari/status/1081257891221237760,,,1,https://pbs.twimg.com/media/DwFmUTsUwAE_BlX.jpg,Mumbai,,,,,,"{'user_id': None, 'username': None}",,,,
1081186485620097025,1081186485620097025,2019-01-04 07:52:00 CST,2019-01-04,07:52:00,-0500,766329645012836353,mishika4ever,Mishika Chourasia,,Just on high heels #happiness #green #fun #FridayFeeling https://t.co/BoRQDwq1Di,en,[],[],[],3,3,40,"['happiness', 'green', 'fun', 'fridayfeeling']",[],https://twitter.com/mishika4ever/status/1081186485620097025,,,1,https://pbs.twimg.com/ext_tw_video_thumb/1081186193734336512/pu/img/ujIzMIpo8DOBk5-A.jpg,Mumbai,,,,,,"{'user_id': None, 'username': None}",,,,
1081278934325518337,1081278934325518337,2019-01-04 13:59:21 CST,2019-01-04,13:59:21,-0500,890226992066551809,hetalparmar1996,Hetal Parmar,,Heart melting ♥️♥️♥️♥️💕💕💕💕❤️❤️❤️❤️ #HappyBirthdayDeepikaPadukone @deepikapadukone #deepikapadukone https://t.co/bLyQdJSTpd,en,['deepikapadukone'],[],[],1,6,12,"['happybirthdaydeepikapadukone', 'deepikapadukone']",[],https://twitter.com/Hetalparmar1996/status/1081278934325518337,,,1,https://pbs.twimg.com/ext_tw_video_thumb/1081278644280913921/pu/img/pC1RWqQfb0zB86xf.jpg,Mumbai,,,,,,"{'user_id': None, 'username': None}",,,,
1081195490195226625,1081195490195226625,2019-01-04 08:27:47 CST,2019-01-04,08:27:47,-0500,712315265820794880,hedonistphdagli,hedonist_phd,,"A brownie brick with couple of marshmallows and cream what better the definition of heaven can be?
#hedonist_phd https://t.co/Kb2EJLJ2Bb",en,[],[],['https://pbs.twimg.com/media/DwEtjadWkAAaFYV.jpg'],0,10,12,['hedonist_phd'],[],https://twitter.com/hedonistphdagli/status/1081195490195226625,,,1,https://pbs.twimg.com/media/DwEtjadWkAAaFYV.jpg,Mumbai,,,,,,"{'user_id': None, 'username': None}",,,,
1081192162715451393,1081192162715451393,2019-01-04 08:14:33 CST,2019-01-04,08:14:33,-0500,189917061,waglenikhil,nikhil wagle,,Congrats @abhisar_sharma !,en,['abhisar_sharma'],[],[],6,36,467,[],[],https://twitter.com/waglenikhil/status/1081192162715451393,,https://twitter.com/IndianExpress/status/1081172254782881793,0,,Mumbai,,,,,,"{'user_id': None, 'username': None}",,,,
1081250517597278208,1081250517597278208,2019-01-04 12:06:26 CST,2019-01-04,12:06:26,-0500,1084225736,rkhuria,RKHuria,,And Modi did not bat an eyelid when Middle class was groaning under soaring prices of Diesel &amp; Petrol. Modi style revenge against Middle Class that regards him as Feku.,en,[],[],[],0,23,36,[],[],https://twitter.com/rkhuria/status/1081250517597278208,,https://twitter.com/amitmalviya/status/1081226875664560129,0,,Mumbai,,,,,,"{'user_id': None, 'username': None}",,,,
1081232702827827202,1081232702827827202,2019-01-04 10:55:39 CST,2019-01-04,10:55:39,-0500,50943008,jhasanjay,Sanjay Jha,,"Awesome, congratulations. This will be a blockbuster.",en,[],[],[],43,99,346,[],[],https://twitter.com/JhaSanjay/status/1081232702827827202,,https://twitter.com/SalmanSoz/status/1081213427564072961,0,,Mumbai,,,,,,"{'user_id': None, 'username': None}",,,,
1081198967348711425,1081198967348711425,2019-01-04 08:41:36 CST,2019-01-04,08:41:36,-0500,726408299940212737,artdecomumbai,Art Deco Mumbai,,"Girdhar Nivas, Colaba causeway.
We waited for painting to be completed and the last scaffolding to be removed. We aren’t disappointed. Girdhar Nivas looks good as new! #streamline #balcony #curves #deco #colaba #artdeco #mumbai #india https://t.co/VBHXKvy6ps",en,[],[],"['https://pbs.twimg.com/media/DwEwuDDWoAAHH3w.jpg', 'https://pbs.twimg.com/media/DwEwuC7X0AEY1wD.jpg']",3,12,54,"['streamline', 'balcony', 'curves', 'deco', 'colaba', 'artdeco', 'mumbai', 'india']",[],https://twitter.com/artdecomumbai/status/1081198967348711425,,,1,https://pbs.twimg.com/media/DwEwuDDWoAAHH3w.jpg,Mumbai,,,,,,"{'user_id': None, 'username': None}",,,,
1081227346655526912,1081227346655526912,2019-01-04 10:34:22 CST,2019-01-04,10:34:22,-0500,189917061,waglenikhil,nikhil wagle,,Now if #Rafale posturing is over can Congress and Rahul Gandhi answer about their double standards on #Sabarimala ? What is the difference between them and BJP?,en,[],[],[],32,69,282,"['rafale', 'sabarimala']",[],https://twitter.com/waglenikhil/status/1081227346655526912,,,0,,Mumbai,,,,,,"{'user_id': None, 'username': None}",,,,
